RowID	BrandFit	Domains	Asset
125	TRANSPLANT	3	Free Dart & Flutter Developer Skills Test: 10 Public Questions with Worked Answers, Scoring Guide, and Free Certificate for Mobile Hiring
126	ADJACENT	3	Pre-Employment Assessment Pricing Comparison: What 8 Tools Actually Cost Per Hire (Including Hidden Credit and Per-Candidate Fees)
631	CORE	3	Cognitive Aptitude Tests: Validity Evidence, Predictive Power Benchmarks & Role-Fit Selection Guide (2024 Data)
632	CORE	3	Emotional Intelligence in Hiring: Test Types Compared, Sample Questions, Score Benchmarks by Role & When to Use It
633	CORE	3	Game-Based vs. Self-Report EI Assessments: Free Sample Scenarios, Score Benchmarks & Role-Selection Guide
654	CORE	3	Live vs. Async Video Interviews: Decision Guide, Structured Question Library & Free Evaluation Rubric Templates
656	ADJACENT	3	Hiring Neurodivergent Candidates: Which Assessments Reduce Adverse Impact, Accommodation Checklist & Screening Guide
657	ADJACENT	3	Annual State of Skills-Based Hiring: Benchmark Data Hub (Public Tables, Interactive Charts, Free Download)
670	CORE	3	Pre-Employment Assessment Validity Guide: How to Validate a Skills Test (with Sample Sizes, Benchmarks & a DIY Validation Checklist)
802	CORE	3	Remote Worker Screening Assessment Guide: Which Skills Tests Predict Success in Remote Roles, with Free Sample Questions and WFH-Specific Benchmarks
807	CORE	3	strong — no obvious gap
979	ADJACENT	3	How AI Has Actually Changed Hiring in 2026: A Benchmark Report with Data from 150+ TA Professionals (Not Predictions — Measured Outcomes)
981	CORE	3	How to Assess Software Developers Beyond Coding Skills: A Competency-Based Screening Guide with Structured Interview Questions and Test Combinations
983	CORE	3	JavaScript Hiring Guide 2026: Skills to Test by Role Type (Frontend, Backend, Full-Stack) with Free Sample Assessment Questions and Updated Benchmark Salaries
984	CORE	3	Magento Developer Skills Assessment Guide: What to Test, Sample Questions, and a Structured Interview Scorecard for Hiring Teams
985	CORE	3	SAP MM Consultant Skills Assessment Guide: How to Screen and Test SAP MM Candidates at Entry and Senior Level (With Sample Test Questions)
990	CORE	3	Pre-Employment Assessment Validity Guide: Which Test Types Actually Predict Job Performance (Meta-Analytic Data for 8 Assessment Categories)
991	CORE	3	Video Interview Question Bank and Scoring Rubric: 60+ Role-Specific Questions with Bias-Reduction Guidelines and Completion Rate Benchmarks
992	CORE	3	Candidate Experience in Hiring Assessments: Benchmark Data on Drop-Off Rates by Test Length, Format, and Proctoring Intensity
1011	CORE	3	Recruiter Roundtable: How 15 TA Professionals Use Skills Assessments in Their Hiring Process (Structured Insights with Tactical Examples)
1015	CORE	3	English Language Assessment Guide for Hiring: Which Test to Use for Customer-Facing, Technical, and Global Remote Roles (With Free Sample Questions)
1016	CORE	3	Full Stack Developer Assessment Guide: How to Test Front-End, Back-End, and Database Skills in One Screening Process (With Sample Questions by Stack)
1018	CORE	3	JavaScript Skills Testing Guide: Which Tests to Use for Frontend, Node.js, and Full-Stack JS Roles (With Free Sample Questions and a Framework-Role Matrix)
1019	CORE	3	Communication Skills Assessment Guide for Hiring: When to Use Language Tests vs. Communication Tests (With Sample Questions and Benchmark Scores for Customer-Facing Roles)
1020	CORE	3	PHP Developer Skills Assessment Guide: How to Test for PHP Frameworks, CMS, and Backend Roles at Different Seniority Levels (With Sample Questions)
1021	CORE	3	Python Skills Assessment Guide: Which Python Test to Use for Data, AI/ML, and Backend Engineering Roles (With Free Sample Questions by Difficulty)
1023	ADJACENT	3	Hiring Trends & Assessment Benchmarks 2026: A Free Ungated Resource Library for Talent Acquisition Teams (Key Data Tables Accessible Without a Form)
1024	CORE	3	Skills-Based Hiring vs. Resume-Based Hiring: A Data-Driven Comparison of Quality-of-Hire, Time-to-Hire, and Attrition Outcomes (With a Free Hiring Scorecard)
1677	TRANSPLANT	3	Global Skills Assessment Adoption Index: Which Countries and Industries Are Fastest to Adopt Pre-Employment Testing (original data study, 2025)
1678	CORE	3	Hiring Assessment Validity Guide: A Side-by-Side Comparison of 10 Screening Methods, When to Use Each, and Which Ones to Cut
1689	CORE	3	Live Coding Interview Playbook: When to Use Live vs Async Screening, 10 Sample Pair-Programming Questions, and a Structured Scoring Rubric
2179	CORE	3	NYC Local Law 144 Compliance Guide for AI Hiring Tools: What TA Leaders Must Do, How to Read a Bias Audit, and an Assessment Vendor Evaluation Checklist
2181	CORE	3	AI Hiring Tool Evaluation Scorecard: 20 Vendor Questions With a Weighted Scoring Rubric (Bias, Transparency, Candidate Experience, Proctoring)
2182	CORE	3	Technical Skills-Based Hiring Blueprint: Role-by-Role Test Design Guide With Sample Questions and Validation Rubrics
2184	CORE	3	Soft Skills Assessment Kit: 40+ Scenario-Based Questions by Skill Type With Scoring Rubrics and Adverse-Impact Guidance
2185	CORE	3	Free Data Analyst Skills Test: 5 Public Sample Questions Across Critical Thinking, Data Modeling, and SQL — With Instant Score + Free Shareable Certificate
2194	ADJACENT	3	Skills-Based Hiring Outcomes Benchmark: Aggregated Data From 50+ Assessment-Led Hiring Projects (Time-to-Hire, Quality-of-Hire, Pass Rates by Role Category)
2195	ADJACENT	3	Skills-Based Hiring Case Study Template + Metrics Playbook: How to Document and Communicate Your Assessment ROI With a Reproducible Before/After Framework
2197	CORE	3	Assessment Integrity Settings Guide: Which Anti-Cheating Controls to Use by Role, Candidate Volume, and Risk Level — With False-Positive Tradeoff Data
2201	CORE	3	Admin & Assistant Hiring Kit: Role-Specific Skills Test Blueprint + Scorecard Template With Objective Scoring Criteria for 6 Assistant Types
2202	CORE	3	Emotional Intelligence Assessment Kit: 25 Behavioral Scenario Questions With Scoring Rubrics + Red-Flag Response Guide for Pre-Employment Testing
2208	CORE	3	Job Audition Template Library: 12 Ready-to-Use Work Sample Briefs by Role Category (Marketing, Engineering, Sales, CS, Ops) With Scoring Criteria and Remote Delivery Notes
2216	CORE	3	Recruitment Funnel Conversion Benchmark Report: Stage-by-Stage Drop-Off Rates by Industry + Assessment Placement Guide to Optimize Where You Screen
2218	ADJACENT	3	Recruitment Strategy ROI Benchmark: Which Hiring Tactics Deliver the Best Cost-per-Hire and Time-to-Fill, by Company Size and Industry
2219	CORE	3	Hiring-to-Retention Risk Calculator: Build Your Own Attrition Risk Score Using Pre-Employment Assessment Data — Formula, Weightings, and 90-Day Warning Signals
2220	CORE	3	Remote Hiring Experience Audit Checklist: 35-Point Scorecard for Every Funnel Stage — With Candidate Drop-Off Benchmarks and Assessment Placement Guidance
2223	CORE	3	Skills Testing Validity Reference Guide: Predictive Validity Benchmarks by Test Type + Sample Questions and a Step-by-Step Implementation Checklist
2225	CORE	3	Free Cybersecurity Hiring Assessment Kit: Role-by-Role Skills Test Blueprint for 6 Cyber Roles With 5 Public Sample Questions Per Role and Updated 2024–2025 Benchmarks
2227	ADJACENT	3	Teacher Skills Assessment Blueprint: How to Evaluate Classroom-Ready Competencies Before the First Day — With Sample Scenarios, Scoring Rubrics, and Bias-Reduction Notes
2228	TRANSPLANT	3	True Cost-of-a-Bad-Hire Calculator: Enter Role, Salary, and Time-to-Productivity — Get Your Full Replacement Cost + Skills Assessment ROI Offset
2302	CORE	3	AI Proctoring Buyer's Guide: What to Evaluate Before Buying an Assessment Integrity Tool — Methodology, False-Positive Rates, Candidate Experience Impact, and NYC LL 144 Compliance Checklist
2303	CORE	3	AI Assessment Question Quality Guide: How to Evaluate AI-Generated Test Questions for Validity, Bias, and Job-Relevance — With a 10-Point Quality Rubric and Red-Flag Examples
2326	CORE	3	AI Proctoring Buyer's Guide: What to Evaluate Before Buying an Assessment Integrity Tool — Methodology, False-Positive Rates, Candidate Experience Impact, and NYC LL 144 Compliance Checklist
128	CORE	2	Personality Tests in Hiring: Which Type to Use for Which Role — with Sample Questions, What Each Measures, and a Free Selection Guide
218	CORE	2	Free Product Manager Skills Assessment: 15 Questions with Role-Specific Scoring Rubric and Free Shareable Certificate
223	ADJACENT	2	Pre-Employment Assessment + ATS Integration Depth Guide: Which Tools Actually Sync Scores, Trigger Workflows, and Support Auto-Reject (Tested Across 12 ATS)
229	TRANSPLANT	2	Free Java Developer Skills Test for Hiring: 10 Public Questions with Worked Answers, Difficulty Tiers, and Shareable Score Certificate
230	TRANSPLANT	2	Free JavaScript Developer Skills Test for Hiring: 10 Public Questions with Worked Answers, Difficulty Tiers, and Shareable Score Certificate
231	CORE	2	
233	ADJACENT	2	Assessment Platform Anti-Cheating Feature Comparison: How 6 Tools Handle AI Cheating, Web Proctoring, and Screen Recording — Tested
234	CORE	2	Free Skills Assessment Question Bank: 50+ Roles with 5 Public Sample Questions Each, Difficulty Tags, and 'What This Tests' Explanations
672	CORE	2	Why Pedigree-Based Hiring Fails (and What Assessment Data Actually Predicts): A 2025 Evidence Review with 12 Studies
693	CORE	2	State of Candidate Experience in Skills-Based Hiring: 2025 Benchmark Report (ungated, with per-stage breakdown and assessment-specific data)
698	CORE	2	How to Assess Sales Candidates: A Role-by-Role Guide with Free Sample Sales Aptitude Questions and Scoring Rubric
699	CORE	2	Pre-Employment Risk & Integrity Assessment Guide: Which Tests to Use by Role, with Benchmark Incident-Reduction Data and Free Sample Questions
703	CORE	2	Personality & Behavioral Trait Assessment Guide for Hiring: Big Five Trait-to-Role Mapping, with Free Sample Questions and Validity Benchmarks
704	CORE	2	Cognitive Aptitude Tests for Hiring: A Complete Guide with Subtype Breakdown, Role-Level Recommendations, and 10 Free Sample Questions
709	CORE	2	How to Audit Your Pre-Employment Assessment for Adverse Impact: A Step-by-Step Guide with Benchmark Disparate Impact Ratios by Test Type
710	TRANSPLANT	2	The Hiring-to-Retention Link: How Skills Assessment Scores Predict 1-Year Employee Retention (with Industry Turnover Benchmarks)
723	ADJACENT	2	Candidate's Guide to Pre-Employment Skills Assessments: What to Expect, How to Prepare, and 5 Free Practice Tests by Assessment Type
732	CORE	2	Call Center Hiring Assessment Guide: Which Skills Tests to Use by Role, with Turnover Benchmarks, ROI Calculator, and Free Sample Customer Service Questions
733	CORE	2	Healthcare Hiring Assessment Guide: Skills Tests by Role (Clinical, Admin, Patient-Facing, Home Health), with Benchmark Turnover Data and Free Sample Questions
734	CORE	2	Hospitality Hiring Assessment Playbook: Role-to-Test Matrix, Seasonal Volume Screening Tips, Turnover Benchmarks, and Free Sample Questions
738	CORE	2	AI Interview Scoring Explainer: How Automated Video Interview Scoring Works, How Accurate It Is, and a Free Structured Interview Scorecard Template
739	CORE	2	Legal Defensibility in Hiring: A Practical UGESP Compliance Checklist with Adverse Impact Calculator and Documentation Template
740	CORE	2	Free Microsoft Excel Skills Assessment: 15 Real-Level Questions with Instant Scoring, Role Benchmarks, and a Hiring Manager's Interpretation Guide
824	ADJACENT	2	Candidate's Pre-Assessment Checklist and FAQ: What to Expect, How to Prepare, and How to Troubleshoot (One-Page Guide for Employers to Share)
825	CORE	2	Pre-Employment Assessment ROI Benchmarks: 20 Published Case Studies Aggregated — Average Time-to-Hire Reduction, Turnover Savings, and Quality-of-Hire Lift by Industry
827	CORE	2	Cognitive Aptitude Test Hub for Hiring Teams: What Each Sub-Test Actually Predicts (with Benchmark Scores)
832	CORE	2	Free Basic Office Skills Assessment Sampler: 10 Public Sample Questions + Scoring Rubric for Hiring Teams
847	CORE	2	Pre-Employment Assessment Platform Buyer's Guide: 7 Feature Categories That Actually Separate Good Platforms from Bad (With a Scorecard)
848	CORE	2	Assessment Customization Playbook: Which Question Types Work for Which Roles (With Ready-Made Templates for 12 Common Roles)
849	CORE	2	Clerical Skills Test Guide: Benchmark Scores for Data Entry, Typing Accuracy, and Attention to Detail (by Role Level)
850	CORE	2	Mechanical Aptitude Test Selector: Which Sub-Tests to Use for 8 Skilled-Trades Roles (With Benchmark Score Ranges)
851	CORE	2	Hard Skills vs. Soft Skills Testing in Hiring: Which Predicts Job Performance Better (and How to Stack Both)
858	CORE	2	One-Way Video Interview Question Bank: 80+ Structured Questions by Role with Scoring Rubrics and Bias-Reduction Notes
1046	ADJACENT	2	Campus Hiring Playbook: Skills Screening Templates + Benchmark Data for High-Volume Graduate Recruitment
1047	ADJACENT	2	Remote-First Hiring Checklist: 18 Skills-Screening Steps with Assessment Templates and Pass/Fail Benchmarks
1048	ADJACENT	2	Data Analyst Hiring Kit: Skills Test Checklist, Interview Scorecard, and Assessment Benchmark Guide
1050	ADJACENT	2	2025 HR Tech Benchmark Report: Which Assessment and Screening Tools Actually Improve Quality-of-Hire (Data from 500+ Companies)
1051	ADJACENT	2	Skills-Based Hiring Transition Playbook: How to Move from Reactive Credential Screening to Proactive Skills Assessment (With Templates)
1052	CORE	2	How to Hire Tech Talent When You're Not a Techie: Skills Assessment Guide with Role-by-Role Test Recommendations and Sample Questions
1054	CORE	2	Digital Marketing Skills Assessment Blueprint: What to Test, Sample Questions by Specialism, and Benchmark Scores That Predict Campaign ROI
1056	ADJACENT	2	Campus Hiring Skills Screening Toolkit: Aptitude Test Benchmarks, Automated Shortlisting Rubric, and Assessment-to-Offer Funnel Data
1059	CORE	2	How to Evaluate a Coding Assessment Replay: A Hiring Manager's Scoring Rubric for Judging Programmer Thought Process and Code Quality
1060	CORE	2	Coding Assessment Platform Comparison: Head-to-Head Test Quality, Candidate Experience, and Anti-Cheating Scores Across 12 Platforms
1063	CORE	2	DevOps Engineer Skills Assessment Blueprint: What to Test, Sample Questions for CI/CD and Cloud Roles, and Benchmark Scores for Screening at Scale
1066	CORE	2	Business English Proficiency Assessment Guide: Benchmark Scores by Role, Sample Test Questions, and Hiring Rubric for Customer-Facing and Technical Roles
1069	CORE	2	Live Coding Interview Scoring Rubric: How to Evaluate Real-Time Code Quality, Problem Decomposition, and Communication — With Sample Benchmarks
1090	CORE	2	Recruitment Analytics Tools Compared: 2025 Buyer's Guide with Scoring Rubric, Pricing Tiers, and Quality-of-Hire Impact Data
1094	CORE	2	Talent Acquisition Metrics Benchmark Report 2025: Industry Benchmarks for Time-to-Hire, Cost-per-Hire, and Quality-of-Hire by Company Size — Plus Assessment Impact Calculator
1098	ADJACENT	2	Recruitment Maturity Self-Assessment: Diagnose Your Hiring Level (0–4) and Get a Personalised Skills-Testing Roadmap to Advance to the Next Stage
1099	ADJACENT	2	IT Certifications vs Skills Assessments: A Hiring Decision Framework for Evaluating Certified and Non-Certified Tech Candidates Side by Side
1103	ADJACENT	2	State of Skills-Based Hiring 2025: Original Data Report on Adoption Rates, Screening ROI, and Quality-of-Hire Outcomes Across 500+ Companies
1106	CORE	2	QA Engineer Skills Assessment Blueprint: Test Design Guide with Sample Questions, Benchmark Scores, and Structured Interview Kit for Junior vs Senior Roles
1107	CORE	2	Video Interview Scoring Guide: Structured Evaluation Rubric, Bias-Reduction Checklist, and Benchmark Data for Remote Hiring Teams
1108	CORE	2	Virtual Interview Toolkit: Structured Question Banks by Role, Async vs Live Comparison Guide, and Scorecard Templates for Remote Hiring Teams
1109	ADJACENT	2	Talent Acquisition Data Playbook: Which Hiring Metrics Actually Predict Quality-of-Hire, With Benchmark Ranges and an Assessment-to-Outcome Correlation Guide
1706	CORE	2	Free Java Skills Test with Public Sample Questions, Pass-Rate Benchmarks, and a Junior-vs-Senior Scoring Guide
1708	CORE	2	Cognitive Ability Tests in Hiring: Validity Benchmarks by Sub-Type, Role-Specific Combination Guide, and a Free Logical Reasoning Sample Test
1710	CORE	2	Personality Tests in Hiring: A Validity Scorecard for MBTI, DiSC, Big Five, and Skills-Based Alternatives — with a Decision Framework
2235	CORE	2	Software Engineer Hiring Assessment Guide 2025: Method Comparison by Predictive Validity + 10 Free Sample Coding Challenges Across 5 Languages
2236	CORE	2	Candidate Experience Scorecard: 6-Stage Audit Checklist With Drop-Off Benchmarks and Assessment Placement Guidance (Free Downloadable Template)
2237	ADJACENT	2	Cross-Functional Leader Hiring Assessment Kit: 20 Structured Interview Questions With Behavioral Scoring Rubrics for 7 Core Leadership Competencies
2238	CORE	2	Interview Process Audit Scorecard: 25-Point Checklist for Structured, Bias-Free Interviews — With Candidate Experience Benchmarks and Red-Flag Signals
2240	CORE	2	AI Hiring Bias Audit Explainer: How NYC LL 144 Works, What the Numbers Mean, and How to Evaluate Any Vendor's Bias Audit Results — With a Buyer's Checklist
2241	CORE	2	AI Bias Risk Assessment Scorecard for Hiring Tools: 15 Questions to Evaluate Any Vendor's ML Model — With Red Flags, Passing Criteria, and NYC LL 144 Compliance Notes
2244	CORE	2	Free Skills Assessment Library: 50 Role-Based Tests With 3–5 Public Sample Questions Each, Difficulty Ratings, and Benchmark Pass Rates — No Signup Required
237	CORE	1	2024 Candidate Experience Report: How 500 Candidates Rated AI vs Traditional Assessments — Completion Rates, Sentiment Scores, and Open Feedback
1767	CORE	1	Free C++ Skills Test with 5 Public Sample Questions, Pass-Rate Benchmarks, and a Role-Tier Scoring Guide (Junior / Mid / Senior)
1769	CORE	1	Free HTML/CSS Skills Test: 5 Public Sample Questions with Answer Explanations, Role-Based Score Thresholds, and a UI/UX vs Front-End Comparison Guide
1770	CORE	1	Free Ruby Skills Test: Public Sample Questions with Answer Explanations, Pass-Rate Benchmarks, and a Full-Stack Role Assessment Guide
1785	ADJACENT	1	Skills-Based Hiring Customer Evidence Hub: Industry-Sorted Case Studies with Time-to-Hire Reduction, Quality-of-Hire Lift, and Candidate Experience Scores
2396	CORE	1	Skills-Based Screening ROI Guide: How Role-Relevant Assessments Beat Resume Review — With Time-to-Hire Benchmarks, Quality-of-Hire Data, and a Role-Category Matching Framework
2400	CORE	1	Tech Skills Assessment ROI Calculator: Enter Your Hiring Volume, Role Category, and Current Turnover Rate — Get Your Expected Cost Savings and Time-to-Hire Reduction With Sourced Benchmark Data
